Customer_ID,Age,Gender,City,Bank_Name,Account_Balance_PKR,Loan_Status,Credit_Score,Account_Type,Churn
3174,23,Female,Islamabad,Meezan Bank,1043546,No,642,Savings,0
3175,64,Female,Rawalpindi,Allied Bank,851411,Yes,373,Savings,0
3176,31,Female,Faisalabad,Bank Alfalah,1831104,Yes,434,Current,0
3177,28,Female,Lahore,HBL,1037001,Yes,889,Savings,0
3178,56,Male,Rawalpindi,HBL,191410,Yes,679,Current,0
3179,26,Female,Islamabad,Allied Bank,1172161,No,789,Savings,1
3180,43,Male,Faisalabad,UBL,1516343,No,424,Current,0
3181,33,Female,Rawalpindi,Bank Alfalah,1311245,No,337,Current,1
3182,22,Male,Lahore,UBL,964359,No,609,Savings,0
3183,69,Female,Faisalabad,Allied Bank,933732,Yes,405,Current,0
3184,27,Male,Rawalpindi,Allied Bank,1258015,No,855,Current,1
3185,67,Female,Rawalpindi,UBL,161117,No,524,Savings,1
3186,20,Male,Rawalpindi,Meezan Bank,224740,Yes,541,Current,0
3187,30,Male,Karachi,Allied Bank,217663,No,696,Current,0
3188,60,Male,Islamabad,Bank Alfalah,558606,No,452,Current,1
3189,66,Female,Faisalabad,UBL,1379178,No,835,Current,1
3190,47,Male,Faisalabad,Meezan Bank,417011,Yes,701,Savings,1
3191,62,Male,Faisalabad,UBL,1426576,Yes,445,Current,1
3192,23,Male,Rawalpindi,Meezan Bank,1668048,Yes,490,Current,0
3193,34,Male,Islamabad,Meezan Bank,982028,Yes,882,Current,1
3194,62,Female,Lahore,Bank Alfalah,663077,No,500,Savings,0
3195,68,Male,Faisalabad,Allied Bank,1080323,No,311,Savings,1
3196,36,Male,Islamabad,Meezan Bank,787939,Yes,351,Current,0
3197,59,Male,Islamabad,Allied Bank,229842,Yes,601,Current,1
3198,52,Female,Karachi,Bank Alfalah,188445,Yes,599,Savings,0
3199,63,Male,Faisalabad,Allied Bank,1745496,No,820,Current,1
3200,43,Male,Rawalpindi,HBL,1069858,No,439,Current,1
3201,68,Male,Islamabad,Meezan Bank,1485623,Yes,399,Current,1
3202,22,Male,Islamabad,Bank Alfalah,1121649,Yes,784,Current,1
3203,46,Female,Lahore,UBL,688403,Yes,436,Savings,0
3204,54,Male,Karachi,Bank Alfalah,252720,Yes,665,Savings,1
3205,37,Male,Islamabad,Meezan Bank,1517114,Yes,833,Savings,1
3206,66,Female,Islamabad,Bank Alfalah,325044,Yes,806,Savings,1
3207,38,Female,Rawalpindi,UBL,1865937,Yes,460,Savings,0
3208,27,Female,Rawalpindi,HBL,1565994,Yes,474,Current,0
3209,22,Male,Lahore,Meezan Bank,1094076,No,387,Savings,1
3210,53,Female,Lahore,Meezan Bank,1846880,Yes,698,Current,0
3211,23,Male,Lahore,Bank Alfalah,178560,No,779,Savings,0
3212,43,Female,Rawalpindi,Allied Bank,339649,Yes,844,Current,0
3213,21,Male,Rawalpindi,Allied Bank,297604,No,776,Savings,1
3214,56,Female,Karachi,UBL,22155,Yes,582,Savings,0
3215,56,Male,Faisalabad,HBL,939374,Yes,751,Current,0
3216,67,Female,Faisalabad,HBL,387150,No,381,Current,1
3217,52,Male,Karachi,Bank Alfalah,1938936,Yes,512,Current,1
3218,18,Male,Faisalabad,Bank Alfalah,669077,No,819,Savings,1
3219,41,Male,Rawalpindi,Allied Bank,1708939,No,433,Savings,0
3220,53,Male,Faisalabad,HBL,1047683,No,746,Current,1
3221,23,Male,Rawalpindi,HBL,1715310,Yes,417,Savings,0
3222,58,Male,Karachi,HBL,1735762,No,895,Current,0
3223,63,Male,Lahore,UBL,387282,Yes,542,Savings,1
3224,61,Male,Karachi,UBL,154499,No,449,Current,1
3225,48,Female,Faisalabad,Bank Alfalah,74442,Yes,832,Current,1
3226,37,Male,Rawalpindi,Allied Bank,1540892,No,678,Savings,1
3227,41,Male,Faisalabad,Meezan Bank,437924,No,824,Current,1
3228,42,Female,Faisalabad,Allied Bank,897103,Yes,812,Savings,1
3229,53,Male,Lahore,UBL,1037236,Yes,416,Savings,0
3230,38,Female,Faisalabad,UBL,1738207,Yes,875,Savings,1
3231,47,Male,Lahore,Bank Alfalah,204644,Yes,616,Current,0
3232,41,Female,Rawalpindi,Meezan Bank,813063,Yes,311,Current,0
3233,61,Female,Rawalpindi,HBL,554175,Yes,389,Current,0
3234,59,Male,Lahore,Meezan Bank,1575239,Yes,687,Savings,0
3235,47,Female,Karachi,Meezan Bank,1608123,Yes,382,Savings,0
3236,39,Male,Rawalpindi,Meezan Bank,1156508,Yes,695,Current,0
3237,45,Male,Karachi,Bank Alfalah,592275,No,844,Savings,1
3238,24,Male,Rawalpindi,UBL,714990,No,399,Savings,0
3239,52,Male,Rawalpindi,HBL,1864152,No,756,Savings,0
3240,45,Female,Islamabad,Meezan Bank,743551,No,627,Current,0
3241,31,Male,Faisalabad,HBL,771632,Yes,373,Current,1
3242,27,Female,Faisalabad,Meezan Bank,1500852,No,395,Current,0
3243,33,Female,Karachi,UBL,1769028,No,391,Savings,0
3244,33,Male,Faisalabad,HBL,686196,No,629,Savings,1
3245,48,Male,Karachi,Allied Bank,778407,Yes,474,Current,1
3246,59,Male,Rawalpindi,UBL,241602,Yes,614,Current,1
3247,42,Male,Islamabad,HBL,316600,No,867,Current,0
3248,30,Female,Islamabad,Meezan Bank,1226028,No,796,Savings,1
3249,23,Male,Rawalpindi,Meezan Bank,1178826,No,568,Current,1
3250,61,Female,Lahore,UBL,1398455,Yes,727,Current,1
3251,26,Male,Lahore,UBL,511554,No,334,Current,0
3252,62,Male,Faisalabad,Meezan Bank,808001,No,418,Savings,1
3253,53,Male,Karachi,HBL,397438,Yes,670,Current,0
3254,60,Male,Islamabad,Allied Bank,764723,No,867,Savings,0
3255,37,Female,Faisalabad,Bank Alfalah,958686,No,750,Current,1
3256,35,Female,Rawalpindi,UBL,519548,No,608,Savings,0
3257,60,Male,Islamabad,Meezan Bank,1006155,No,656,Current,0
3258,38,Female,Karachi,HBL,162721,No,675,Current,0
3259,21,Female,Karachi,UBL,880163,No,404,Savings,1
3260,67,Male,Lahore,HBL,892564,No,689,Current,0
3261,50,Male,Faisalabad,UBL,110497,No,475,Current,1
3262,44,Female,Rawalpindi,Meezan Bank,1872011,Yes,405,Current,0
3263,24,Female,Islamabad,HBL,1468343,No,891,Current,1
3264,23,Female,Karachi,Meezan Bank,124432,No,462,Savings,0
3265,32,Female,Islamabad,HBL,1213474,No,566,Savings,0
3266,35,Male,Rawalpindi,UBL,1423206,Yes,862,Savings,1
3267,49,Male,Islamabad,Bank Alfalah,1214377,No,578,Savings,0
3268,28,Female,Faisalabad,Bank Alfalah,1503488,Yes,602,Savings,1
3269,37,Male,Lahore,Allied Bank,931372,No,886,Savings,1
3270,41,Female,Islamabad,Allied Bank,1099850,Yes,426,Savings,0
3271,32,Female,Lahore,Meezan Bank,1097294,Yes,545,Savings,1
3272,65,Male,Rawalpindi,HBL,1484145,Yes,533,Current,0
3273,24,Female,Lahore,Allied Bank,575970,No,884,Current,1
3274,38,Female,Islamabad,UBL,1089229,No,738,Savings,1
3275,59,Male,Islamabad,Bank Alfalah,1316159,Yes,436,Savings,1
3276,43,Male,Karachi,HBL,155213,No,855,Savings,0
3277,61,Female,Islamabad,Bank Alfalah,1463329,Yes,448,Current,0
3278,31,Female,Lahore,HBL,1088977,No,355,Savings,0
3279,54,Male,Karachi,Allied Bank,692747,No,655,Savings,0
3280,38,Female,Islamabad,Allied Bank,615978,Yes,556,Savings,1
3281,35,Female,Islamabad,Meezan Bank,372757,Yes,362,Savings,0
3282,22,Male,Rawalpindi,HBL,1720566,No,362,Current,0
3283,20,Male,Karachi,UBL,446677,Yes,328,Savings,1
3284,40,Male,Rawalpindi,Allied Bank,1532106,Yes,851,Current,0
3285,43,Male,Rawalpindi,Meezan Bank,316437,No,899,Current,0
3286,54,Male,Rawalpindi,Allied Bank,1999150,Yes,867,Current,1
3287,41,Male,Faisalabad,Bank Alfalah,809848,No,599,Savings,0
3288,66,Female,Rawalpindi,Allied Bank,1699575,No,514,Current,0
3289,36,Female,Lahore,HBL,1435757,Yes,440,Savings,0
3290,68,Male,Islamabad,Meezan Bank,363079,Yes,806,Savings,0
3291,42,Male,Faisalabad,HBL,1984709,Yes,860,Savings,0
3292,38,Female,Rawalpindi,UBL,1515236,No,798,Savings,1
3293,29,Female,Islamabad,UBL,280504,Yes,801,Savings,0
3294,58,Female,Karachi,Allied Bank,1594875,No,886,Savings,0
3295,50,Male,Karachi,Meezan Bank,50721,Yes,490,Savings,0
3296,67,Male,Islamabad,Meezan Bank,1840230,Yes,348,Savings,0
3297,21,Female,Lahore,Meezan Bank,832501,No,662,Current,0
3298,59,Male,Islamabad,Meezan Bank,1373990,Yes,795,Savings,0
3299,24,Male,Islamabad,Allied Bank,21227,Yes,576,Current,0
3300,39,Male,Faisalabad,HBL,1098163,No,346,Savings,0
3301,50,Female,Karachi,Allied Bank,596008,Yes,515,Current,1
3302,34,Female,Karachi,HBL,1389025,Yes,529,Current,0
3303,41,Male,Rawalpindi,Bank Alfalah,348172,No,622,Savings,0
3304,51,Male,Islamabad,Bank Alfalah,325795,Yes,720,Current,0
3305,45,Male,Islamabad,HBL,323476,Yes,524,Savings,1
3306,60,Male,Lahore,Allied Bank,209953,No,586,Current,0
3307,58,Male,Karachi,UBL,1913209,Yes,345,Savings,1
3308,56,Female,Lahore,Allied Bank,1888560,Yes,313,Current,0
3309,39,Male,Faisalabad,UBL,1267550,Yes,674,Current,0
3310,66,Male,Rawalpindi,Allied Bank,658226,No,632,Savings,0
3311,34,Male,Lahore,Meezan Bank,651518,Yes,465,Current,0
3312,51,Female,Karachi,Meezan Bank,1526653,No,806,Savings,1
3313,23,Female,Faisalabad,Bank Alfalah,998480,Yes,416,Savings,1
3314,63,Male,Islamabad,Bank Alfalah,1152334,Yes,865,Current,0
3315,23,Female,Faisalabad,HBL,853732,Yes,738,Current,0
3316,51,Female,Lahore,UBL,823383,Yes,603,Current,0
3317,18,Female,Karachi,Meezan Bank,1032918,Yes,756,Savings,0
3318,27,Female,Lahore,Allied Bank,1865272,Yes,570,Savings,1
3319,38,Female,Islamabad,HBL,1077697,Yes,515,Savings,0
3320,22,Female,Islamabad,Allied Bank,356495,Yes,412,Savings,1
3321,19,Male,Karachi,Meezan Bank,322683,Yes,315,Current,1
3322,39,Female,Rawalpindi,Meezan Bank,513015,No,515,Savings,1
3323,65,Female,Faisalabad,Meezan Bank,695671,Yes,726,Savings,0
3324,19,Male,Faisalabad,Meezan Bank,707757,No,434,Current,0
3325,27,Male,Islamabad,Allied Bank,1733685,No,342,Current,1
3326,51,Male,Lahore,HBL,1087794,Yes,583,Current,1
3327,33,Male,Lahore,Meezan Bank,1052113,No,397,Savings,1
3328,65,Female,Rawalpindi,Bank Alfalah,1008573,No,359,Current,0
3329,68,Female,Lahore,HBL,979095,No,529,Current,0
3330,56,Female,Faisalabad,Bank Alfalah,709493,No,684,Savings,1
3331,39,Female,Lahore,Allied Bank,841299,Yes,458,Savings,0
3332,29,Male,Rawalpindi,Meezan Bank,1059892,No,770,Savings,0
3333,41,Female,Faisalabad,HBL,47972,Yes,895,Savings,0
3334,64,Female,Lahore,Meezan Bank,883356,No,507,Current,1
3335,57,Male,Faisalabad,Meezan Bank,1006552,No,473,Savings,0
3336,55,Female,Islamabad,HBL,731580,No,380,Current,0
3337,27,Female,Islamabad,Meezan Bank,364844,Yes,317,Current,1
3338,52,Female,Islamabad,Meezan Bank,1556536,Yes,590,Savings,1
3339,68,Female,Lahore,UBL,1187655,Yes,659,Savings,0
3340,66,Male,Rawalpindi,UBL,1266919,Yes,578,Savings,1
3341,49,Male,Faisalabad,HBL,1291039,No,696,Savings,1
3342,24,Male,Karachi,HBL,1232283,Yes,441,Current,0
3343,38,Male,Islamabad,Meezan Bank,716625,No,816,Savings,1
3344,37,Male,Islamabad,Bank Alfalah,1239757,Yes,550,Savings,1
3345,43,Female,Karachi,HBL,1949090,No,839,Current,0
3346,21,Female,Karachi,Meezan Bank,189869,No,536,Current,0
3347,63,Male,Lahore,Bank Alfalah,1459871,Yes,431,Current,0
3348,69,Male,Faisalabad,UBL,1643751,No,605,Savings,1
3349,39,Male,Islamabad,HBL,687772,No,657,Current,0
3350,32,Female,Rawalpindi,Meezan Bank,523604,No,584,Current,1
3351,57,Male,Lahore,UBL,1880870,No,592,Current,0
3352,38,Female,Lahore,Allied Bank,399821,No,462,Savings,0
3353,32,Female,Rawalpindi,UBL,1798663,Yes,718,Current,1
3354,39,Female,Rawalpindi,Meezan Bank,680181,Yes,767,Savings,1
3355,69,Female,Rawalpindi,Bank Alfalah,345262,No,869,Current,0
3356,45,Male,Karachi,Allied Bank,1133124,No,806,Current,1
3357,31,Female,Islamabad,Allied Bank,174727,Yes,777,Current,0
3358,44,Female,Karachi,Allied Bank,114319,Yes,661,Current,1
3359,58,Male,Islamabad,HBL,195648,Yes,611,Current,0
3360,57,Female,Karachi,Meezan Bank,1843136,No,544,Current,0
3361,45,Female,Faisalabad,Allied Bank,90066,No,776,Savings,1
3362,43,Female,Islamabad,UBL,1537705,Yes,735,Savings,0
3363,66,Male,Lahore,Bank Alfalah,979740,Yes,549,Savings,0
3364,19,Female,Islamabad,Meezan Bank,256635,Yes,321,Current,1
3365,42,Female,Islamabad,UBL,841653,No,776,Savings,1
3366,20,Male,Islamabad,HBL,1932197,No,871,Current,0
3367,25,Male,Faisalabad,Allied Bank,1688676,No,810,Savings,1
3368,61,Female,Karachi,UBL,1275564,Yes,635,Current,0
3369,50,Female,Lahore,Meezan Bank,993596,No,641,Savings,0
3370,59,Male,Karachi,UBL,1244093,Yes,637,Current,1
3371,69,Female,Karachi,HBL,102326,Yes,779,Current,0
3372,52,Male,Rawalpindi,Bank Alfalah,149972,Yes,341,Savings,0
3373,23,Female,Faisalabad,Allied Bank,243041,No,373,Current,0
3374,56,Male,Rawalpindi,Meezan Bank,1072467,No,321,Savings,0
3375,69,Female,Faisalabad,Allied Bank,905072,No,519,Savings,0
3376,40,Male,Karachi,Allied Bank,1728950,No,378,Savings,1
3377,42,Male,Karachi,Allied Bank,868515,No,534,Savings,1
3378,67,Male,Faisalabad,UBL,1358684,No,456,Current,0
3379,60,Male,Karachi,UBL,978675,Yes,626,Savings,1
3380,36,Male,Karachi,Bank Alfalah,1547260,Yes,413,Current,1
3381,22,Female,Lahore,HBL,579027,No,886,Current,1
3382,68,Female,Rawalpindi,Meezan Bank,1437591,No,574,Current,1
3383,28,Male,Rawalpindi,UBL,1058371,No,680,Savings,0
3384,29,Female,Rawalpindi,Allied Bank,882231,Yes,319,Current,1
3385,27,Female,Islamabad,HBL,225928,No,508,Current,1
3386,25,Female,Lahore,Meezan Bank,1827456,Yes,893,Savings,1
3387,41,Female,Rawalpindi,Meezan Bank,708734,No,459,Current,1
3388,45,Female,Rawalpindi,Meezan Bank,49459,Yes,872,Current,1
3389,58,Female,Lahore,Meezan Bank,1852053,Yes,337,Current,1
3390,53,Male,Karachi,Bank Alfalah,1363975,No,417,Current,0
3391,54,Female,Rawalpindi,Meezan Bank,1634829,Yes,689,Current,1
3392,38,Female,Karachi,HBL,797669,Yes,676,Savings,1
3393,25,Female,Rawalpindi,UBL,1975819,Yes,675,Savings,1
3394,26,Male,Faisalabad,HBL,1036117,Yes,880,Savings,1
3395,64,Female,Islamabad,Allied Bank,1047033,No,894,Savings,0
3396,32,Female,Rawalpindi,Bank Alfalah,62195,Yes,341,Savings,0
3397,65,Female,Faisalabad,Bank Alfalah,1438495,Yes,769,Current,1
3398,63,Male,Lahore,Allied Bank,46326,Yes,757,Savings,1
3399,57,Female,Faisalabad,HBL,146365,No,429,Current,1
3400,35,Male,Lahore,HBL,1608138,No,327,Current,1
3401,59,Female,Rawalpindi,Allied Bank,1471029,Yes,625,Savings,0
3402,37,Male,Lahore,Meezan Bank,366064,No,808,Savings,1
3403,23,Male,Faisalabad,Meezan Bank,892961,No,624,Current,0
3404,29,Male,Islamabad,UBL,683589,No,459,Current,0
3405,19,Female,Karachi,HBL,1556458,No,815,Savings,1
3406,24,Male,Karachi,HBL,1661711,No,553,Savings,1
3407,33,Male,Islamabad,Allied Bank,1316542,No,547,Current,0
3408,20,Male,Karachi,Allied Bank,328862,No,652,Current,1
3409,62,Male,Rawalpindi,Meezan Bank,1913726,Yes,697,Savings,0
3410,20,Female,Rawalpindi,HBL,515818,Yes,881,Savings,1
3411,44,Female,Faisalabad,HBL,583903,Yes,502,Savings,1
3412,67,Female,Faisalabad,Bank Alfalah,1701412,No,601,Current,1
3413,60,Female,Lahore,UBL,1129872,Yes,447,Current,1
3414,57,Male,Faisalabad,UBL,869228,No,520,Current,0
3415,55,Female,Rawalpindi,Meezan Bank,1026258,No,859,Current,1
3416,50,Male,Faisalabad,HBL,253083,Yes,562,Savings,1
3417,45,Female,Karachi,Bank Alfalah,929419,Yes,595,Savings,1
3418,18,Female,Lahore,HBL,346795,Yes,614,Current,0
3419,25,Female,Lahore,Allied Bank,1504566,Yes,591,Current,1
3420,54,Male,Rawalpindi,Meezan Bank,17076,No,330,Savings,0
3421,49,Female,Faisalabad,UBL,1401070,Yes,343,Current,0
3422,65,Female,Karachi,HBL,850350,Yes,854,Savings,1
3423,60,Female,Faisalabad,Meezan Bank,1456585,No,433,Savings,0
3424,54,Male,Islamabad,UBL,1317616,No,648,Current,1
3425,21,Female,Faisalabad,HBL,846960,No,518,Current,1
3426,47,Female,Rawalpindi,Bank Alfalah,389647,No,749,Savings,1
3427,23,Male,Faisalabad,Meezan Bank,76798,No,803,Savings,0
3428,63,Male,Lahore,HBL,19319,Yes,385,Current,0
3429,36,Female,Karachi,UBL,1464986,Yes,550,Current,0
3430,49,Female,Rawalpindi,UBL,422525,No,564,Current,1
3431,26,Female,Islamabad,Bank Alfalah,199468,Yes,822,Savings,1
3432,29,Male,Karachi,Meezan Bank,759656,No,379,Current,0
3433,28,Male,Karachi,Meezan Bank,1347718,Yes,760,Savings,0
3434,63,Male,Lahore,HBL,13468,Yes,551,Savings,1
3435,33,Female,Lahore,UBL,1170754,Yes,317,Current,0
3436,18,Male,Lahore,UBL,1202299,Yes,555,Savings,1
3437,62,Female,Rawalpindi,Bank Alfalah,1472197,Yes,544,Current,1
3438,38,Male,Faisalabad,Bank Alfalah,1728418,No,452,Current,0
3439,47,Male,Karachi,Meezan Bank,800841,Yes,799,Current,1
3440,30,Male,Faisalabad,UBL,76083,Yes,757,Current,1
3441,51,Female,Faisalabad,HBL,1292843,Yes,841,Current,0
3442,21,Female,Lahore,Allied Bank,95443,Yes,414,Savings,0
3443,45,Female,Faisalabad,HBL,819858,No,746,Current,0
3444,55,Female,Karachi,Bank Alfalah,1953033,No,652,Savings,1
3445,48,Male,Karachi,HBL,851189,No,840,Current,1
3446,44,Female,Islamabad,UBL,155508,Yes,621,Current,0
3447,22,Male,Rawalpindi,Meezan Bank,1861498,No,758,Current,1
3448,42,Female,Faisalabad,Allied Bank,1575528,No,525,Current,0
3449,20,Female,Rawalpindi,Meezan Bank,586424,No,660,Savings,1
3450,50,Male,Rawalpindi,Allied Bank,1218610,No,830,Current,1
3451,21,Male,Rawalpindi,Allied Bank,506988,Yes,411,Current,1
3452,42,Female,Rawalpindi,UBL,432504,Yes,511,Current,1
3453,37,Female,Karachi,UBL,1342956,Yes,532,Savings,1
3454,51,Male,Faisalabad,Bank Alfalah,1204571,Yes,458,Current,0
3455,43,Male,Islamabad,Bank Alfalah,196963,No,871,Savings,0
3456,22,Male,Rawalpindi,Allied Bank,1465056,Yes,623,Current,1
3457,52,Male,Islamabad,Bank Alfalah,863579,Yes,392,Current,0
3458,45,Male,Karachi,UBL,1852936,Yes,547,Current,0
3459,46,Female,Karachi,Bank Alfalah,1748494,No,440,Current,1
3460,26,Female,Lahore,Allied Bank,1377089,No,703,Current,1
3461,69,Female,Rawalpindi,Meezan Bank,1387123,No,703,Current,1
3462,55,Female,Lahore,HBL,893657,Yes,713,Current,0
3463,67,Male,Islamabad,Bank Alfalah,1044961,Yes,739,Savings,0
3464,23,Male,Faisalabad,UBL,317357,Yes,532,Current,0
3465,36,Male,Lahore,Meezan Bank,108631,Yes,492,Current,1
3466,61,Female,Karachi,UBL,538104,No,398,Savings,1
3467,28,Male,Rawalpindi,Bank Alfalah,1943170,Yes,412,Current,1
3468,19,Male,Islamabad,Allied Bank,319982,No,835,Current,1
3469,64,Female,Karachi,HBL,1311112,No,580,Savings,1
3470,61,Female,Faisalabad,HBL,269525,Yes,822,Current,0
3471,61,Female,Rawalpindi,Meezan Bank,1725509,No,649,Current,0
3472,26,Male,Faisalabad,HBL,749835,Yes,615,Savings,0
3473,38,Male,Faisalabad,Allied Bank,1123940,Yes,799,Savings,1
3474,41,Female,Rawalpindi,UBL,416373,Yes,836,Current,1
3475,51,Female,Rawalpindi,Allied Bank,805754,Yes,735,Savings,0
3476,39,Male,Faisalabad,Meezan Bank,1701888,No,822,Savings,0
3477,20,Female,Islamabad,Meezan Bank,1323202,No,892,Savings,1
3478,29,Male,Rawalpindi,HBL,1880875,Yes,743,Current,0
3479,45,Female,Karachi,Allied Bank,1839567,No,507,Current,1
3480,47,Female,Lahore,UBL,775176,No,575,Savings,0
3481,43,Female,Islamabad,Allied Bank,1399931,No,796,Savings,0
3482,65,Male,Rawalpindi,UBL,368100,Yes,596,Savings,0
3483,38,Male,Rawalpindi,UBL,1953060,Yes,673,Savings,0
3484,45,Female,Islamabad,Allied Bank,1266919,Yes,874,Current,1
3485,43,Male,Lahore,Bank Alfalah,1572266,No,483,Current,1
3486,50,Female,Faisalabad,Allied Bank,1924394,Yes,331,Current,1
3487,38,Female,Karachi,UBL,16732,Yes,582,Current,0
3488,52,Male,Rawalpindi,Meezan Bank,181825,Yes,731,Savings,1
3489,69,Male,Lahore,Meezan Bank,776364,Yes,818,Current,0
3490,51,Male,Karachi,HBL,245430,Yes,761,Savings,1
3491,58,Male,Islamabad,Meezan Bank,256328,Yes,667,Savings,0
3492,68,Female,Rawalpindi,Bank Alfalah,44422,No,551,Savings,1
3493,64,Male,Faisalabad,UBL,611252,Yes,465,Savings,1
3494,35,Male,Islamabad,Allied Bank,1114860,No,828,Current,0
3495,28,Female,Rawalpindi,Allied Bank,662863,Yes,670,Savings,1
3496,40,Female,Lahore,Bank Alfalah,1594175,No,897,Savings,0
3497,65,Female,Karachi,Meezan Bank,734629,No,402,Savings,0
3498,39,Female,Karachi,UBL,1974515,No,893,Savings,0
3499,34,Male,Rawalpindi,Meezan Bank,1569709,Yes,425,Current,1
3500,22,Male,Islamabad,HBL,442795,Yes,337,Savings,1
3501,61,Female,Faisalabad,Meezan Bank,1263526,No,647,Current,1
3502,28,Female,Lahore,HBL,348144,No,512,Savings,1
3503,47,Male,Rawalpindi,Allied Bank,924691,Yes,618,Current,1
3504,32,Male,Lahore,UBL,1238162,Yes,725,Savings,0
3505,44,Male,Karachi,HBL,1890319,Yes,546,Savings,1
3506,52,Male,Faisalabad,Meezan Bank,20300,No,585,Current,1
3507,50,Male,Lahore,Meezan Bank,1648239,No,530,Current,1
3508,37,Female,Rawalpindi,Allied Bank,830995,No,619,Current,0
3509,33,Female,Faisalabad,Bank Alfalah,1500752,No,811,Savings,0
3510,51,Female,Islamabad,Bank Alfalah,655515,No,820,Current,0
3511,19,Female,Rawalpindi,Meezan Bank,1137820,Yes,524,Current,0
3512,52,Male,Lahore,Bank Alfalah,400305,No,805,Savings,1
3513,57,Female,Faisalabad,UBL,1970315,No,406,Current,0
3514,45,Male,Rawalpindi,Bank Alfalah,1742026,Yes,630,Savings,1
3515,64,Male,Faisalabad,UBL,1697551,Yes,304,Savings,1
3516,56,Male,Faisalabad,Meezan Bank,26328,Yes,767,Current,1
3517,23,Male,Faisalabad,Meezan Bank,429870,No,815,Savings,0
3518,26,Male,Lahore,Meezan Bank,671574,Yes,462,Savings,1
3519,37,Male,Rawalpindi,Allied Bank,1247388,No,830,Savings,0
3520,18,Male,Karachi,Bank Alfalah,992453,Yes,381,Savings,0
3521,25,Female,Karachi,HBL,966417,No,780,Current,0
3522,40,Male,Lahore,HBL,831809,No,815,Current,0
3523,20,Female,Lahore,Meezan Bank,166806,Yes,486,Savings,0
3524,21,Female,Faisalabad,Bank Alfalah,362401,No,445,Current,0
3525,42,Male,Rawalpindi,UBL,1601474,Yes,451,Savings,0
3526,64,Male,Rawalpindi,HBL,985111,No,662,Current,1
3527,55,Female,Islamabad,Meezan Bank,482374,No,392,Current,0
3528,32,Female,Islamabad,HBL,169947,No,330,Savings,1
3529,38,Female,Karachi,HBL,1113658,Yes,839,Savings,0
3530,52,Female,Islamabad,HBL,557514,No,348,Savings,1
3531,63,Male,Islamabad,Meezan Bank,824109,Yes,557,Savings,1
3532,69,Male,Karachi,Meezan Bank,151370,No,817,Current,1
3533,31,Male,Karachi,Allied Bank,1356568,No,840,Savings,1
3534,53,Female,Islamabad,Allied Bank,633579,Yes,709,Current,0
3535,29,Male,Rawalpindi,Allied Bank,1444947,Yes,455,Current,1
3536,34,Female,Islamabad,HBL,860086,No,845,Savings,0
3537,56,Male,Faisalabad,Bank Alfalah,1862752,No,739,Current,0
3538,26,Female,Faisalabad,Meezan Bank,688794,No,536,Savings,0
3539,52,Male,Faisalabad,Allied Bank,115850,No,667,Savings,1
3540,30,Male,Lahore,Bank Alfalah,1893009,No,356,Current,0
3541,32,Female,Faisalabad,Allied Bank,994766,No,474,Savings,1
3542,35,Female,Rawalpindi,Allied Bank,1118209,Yes,513,Savings,0
3543,68,Female,Lahore,Bank Alfalah,583205,No,326,Savings,1
3544,50,Female,Lahore,Allied Bank,876236,Yes,418,Current,0
3545,23,Female,Faisalabad,HBL,1760681,No,446,Current,1
3546,44,Male,Islamabad,HBL,1321627,No,564,Savings,1
3547,40,Female,Karachi,HBL,887727,Yes,702,Savings,0
3548,44,Male,Islamabad,UBL,1045016,No,557,Current,0
3549,51,Male,Islamabad,Allied Bank,723962,No,488,Current,1
3550,63,Male,Lahore,UBL,416980,Yes,798,Savings,1
3551,55,Male,Lahore,Meezan Bank,1476201,No,538,Current,1
3552,31,Male,Lahore,Bank Alfalah,935894,Yes,626,Savings,1
3553,53,Female,Rawalpindi,Meezan Bank,40172,No,369,Savings,1
3554,25,Female,Rawalpindi,UBL,1444656,No,324,Savings,1
3555,52,Male,Karachi,HBL,1290407,Yes,881,Current,0
3556,36,Male,Lahore,Allied Bank,637800,Yes,455,Current,0
